URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/100104526250963,Sheila Mae Mangune,sheilamae.mangune,2023-10-04,no,6226,English,no,0,0
www.facebook.com/100104586260605,গীতিকার আব্দুল হাকিম শিশির,,2023-09-23,no,5413,English,no,4,218
www.facebook.com/100104612916066,Nova,,2023-05-10,no,12336,Indonesian,no,5,290
www.facebook.com/100104619608425,Maaj Jeyn Landicho Pujanes,jeyla.maaj,2023-04-23,no,658282,English,no,0,1016
www.facebook.com/100104646035507,Pranshi TV,pranshitv,2023-05-24,no,37781,Hindi,no,2,1871
www.facebook.com/100104646220004,Kybler Barnette,quibler.jacaba,2023-04-18,no,110980,English,no,6,10440
www.facebook.com/100104666255117,Ukay Ukay Ni Kaye,,2023-08-11,no,5864,English,no,3,452
www.facebook.com/100104744831592,Joanah Canubas,,2023-09-07,no,16839,English,no,2,1840
www.facebook.com/100104756249187,Abhi and Shaii,,2023-08-28,no,52598,,no,0,86913
www.facebook.com/100104772992897,Kauan Xavier,kauanamlo,2023-10-03,yes,17966,Spanish,no,0,19463
www.facebook.com/100104775171062,Alumitube TV,alumitubetv,2023-04-23,no,464547,English,no,3,6481
www.facebook.com/100104799579880,Michael Blodgett,michael.blodgett.71,2023-01-03,no,23135,English,no,0,0
www.facebook.com/100104826335723,Mynor Morales Zurita,mynor.morales.zurita,2023-07-11,no,12205,,no,0,0
www.facebook.com/100104842246281,WILAR RTV,wilarrtv,2023-07-05,yes,91289,Spanish,no,35,1368
www.facebook.com/100104916208168,Genny Monsurro,,2023-08-16,no,31200,Italian,no,1,858
www.facebook.com/100104938388095,Rhonjan Tion - New Creation,RhoooonjanTion,2023-05-02,yes,134304,English,no,15,6085
www.facebook.com/100104949598976,علي الرؤوف,,2023-08-28,no,6397,Arabic,no,0,0
www.facebook.com/100104959681704,Jhun Cabuang,jhuncabuang,2023-05-10,no,7542,English,no,2,57
www.facebook.com/100104969643054,HR Hredoy Khan,hredoyhimugmail.1276487,2023-04-23,no,5273,English,no,0,0
www.facebook.com/100104995200346,حولي صردي كيسرــ sheep Sardi Guisser,,2023-09-20,no,38489,Arabic,no,0,0
www.facebook.com/100105059483551,Soudier,novelinhassoudier,2023-09-19,no,23660,English,no,1,16131
www.facebook.com/100105086248750,Jasmine Hutson,jasshutson,2023-04-27,no,9805,English,no,1,0
www.facebook.com/100105092908721,RB's Vlogz,RBsVlogz24,2023-04-18,no,10137,English,no,1,147
www.facebook.com/100105095593953,Ely Guaminga,ElyGuamingaOficial,2021-06-22,yes,494962,Spanish,no,0,0
www.facebook.com/100105119606580,Alexito Torrez,alex.luxtorrez,2023-06-05,no,5808,Spanish,no,1,245
www.facebook.com/100105139511505,Fercho Escobar - El Diablo,FerchoEscobarEltata,2023-09-23,no,52534,Spanish,no,7,1728
www.facebook.com/100105139584404,Mylene Alvarado Camarao,fretzile.mhyls.5,2023-06-05,no,9141,Tagalog,no,20,1253
www.facebook.com/100105142906572,Wolrd Tour,,2023-08-20,no,5293,English,no,2,246
www.facebook.com/100105156327697,تعالوا نتوب ونستغفر,ELBATITii,2023-08-29,no,10231,Arabic,no,3,91
www.facebook.com/100105189109942,Tolerance,JTolerance,2023-04-23,yes,18851,English,no,0,0
www.facebook.com/100105198926959,Jemdy Prayer Ministry,Jemdyprayer,2023-09-08,no,12513,English,no,0,30
www.facebook.com/100105208114536,DPorto Sports,DportoSports,2023-08-28,yes,141400,Spanish,no,10,1217
www.facebook.com/100105212579111,Marysumaylla,,2023-07-11,no,6106,Spanish,no,3,1489
www.facebook.com/100105222675772,Michi Marin,michimarinn,2023-04-22,no,57771,Spanish,no,0,1850
www.facebook.com/100105222906487,Layek Ahmed,itzlayekbd,2023-04-01,no,11314,English,no,0,0
www.facebook.com/100105224820825,Bandas de Viento de la Mixteca.,toritodegro,2023-09-02,no,6097,Spanish,no,2,3171
www.facebook.com/100105235908409,Essential Physio care and Research Foundation,Essentialphysiocare,2023-08-28,no,9797,Hindi,no,0,0
www.facebook.com/100105241653829,Refugio Angelitos De Edgar,,2023-02-21,no,83815,Spanish,no,0,0
www.facebook.com/100105259476488,أوركسترا أفضيل   Orchestra afdil officiel,Mohamed.Afdil22,2023-09-19,no,14123,Arabic,no,1,763
www.facebook.com/100105262918176,Taste of Trre,,2023-07-11,yes,54635,,no,0,0
www.facebook.com/100105306179347,James Hillian Jr.,,2023-09-21,no,7056,English,no,5,205
www.facebook.com/100105336326168,Mariana Bueno,,2023-09-07,no,12322,Spanish,no,48,2588
www.facebook.com/100105363041237,Christopher Oclarit Villadores,chrizvilzvilladores,2023-09-20,no,6339,English,no,0,1990
www.facebook.com/100105413015027,Shanti Kembar Zhi,vivi.lia1,2023-06-05,no,10133,Indonesian,no,2,461
www.facebook.com/100105435587536,La mangana,lamanganacharra,2023-07-18,no,14075,Spanish,no,3,136
www.facebook.com/100105496216316,Yoelvin Castillo,yoelvin.castillo.1,2023-09-19,no,17672,Spanish,no,0,0
www.facebook.com/100105505838693,Dharm Samvad,,2023-06-29,no,72266,Hindi,no,9,113
www.facebook.com/100105532416109,أسرع صيانة في مصر مع Ahmed Bitash,,2022-08-28,no,404280,Arabic,no,4,41245
www.facebook.com/100105602920820,Aday Monzote,,2023-09-27,no,45240,English,no,0,0
www.facebook.com/100105622033466,Resham Bohora,saptarangi1,2023-06-07,no,192926,Nepali,no,5,129733
www.facebook.com/100105628304945,Zee Tamil APAC,ZeeTamilAPAC,2022-05-09,no,1665804,English,yes,138,20876
www.facebook.com/100105635374140,Fuhat Reza,fuhatrezafilms,2023-06-29,no,31789,Bengali,no,2,3961
www.facebook.com/100105656276086,Pisan Sangpetch,,2023-04-18,no,6495,Thai,no,0,0
www.facebook.com/100105668326483,Rendon Dennis VLOG,tiyamagda2020,2023-04-22,yes,425737,Tagalog,no,7,26251
www.facebook.com/100105695791419,Contacto Catarina,contactocatarina,2023-07-11,yes,39812,Spanish,no,20,3901
www.facebook.com/100105701609955,Terraza Santa Clara,TerrazaSantaClara,2021-10-22,no,42960,Spanish,no,4,3642
www.facebook.com/100105705184992,ＰＨＹＵ　Ｓｅｎｓｅｉ,phyusensei.jp,2023-09-08,no,347754,Burmese,no,2,97100
www.facebook.com/100105709515003,Sanju sharma,sanjuroy09,2023-08-28,no,107051,English,no,1,707
www.facebook.com/100105712968551,Jackie Grace ️,,2023-07-01,no,6053,,no,0,0
www.facebook.com/100105742671816,Dani y Cándelo,eldanioficial01,2023-07-24,no,23910,Spanish,no,4,88959
www.facebook.com/100105759691303,Stefanny,,2023-07-24,no,161321,,no,0,0
www.facebook.com/100105768628307,palomaescal,palomaescal,2023-04-16,no,38058,,no,0,0
www.facebook.com/100105803011526,محمد بالك,polokmiarp,2023-08-28,no,6300,Bengali,no,0,0
www.facebook.com/100105822973204,Demarcus Hamilton,,2023-09-11,no,10343,English,no,86,4
www.facebook.com/100105856056090,Geneveive Balingcos Lepley,GeneveiveBalingcos,2023-07-24,no,5921,English,no,5,140
www.facebook.com/100105866478471,Moises Andersen,,2023-08-11,no,11672,Spanish,no,6,49
www.facebook.com/100105875296210,Hacks Gaming,HACKSGamingWZ,2023-08-28,yes,16684,English,no,0,0
www.facebook.com/100105899616765,Alessandra Mattos Atriz,,2023-07-10,no,49388,,no,0,0
www.facebook.com/100105912853710,SM MEDIA 24,mamun6334,2023-04-22,no,40395,Bengali,no,0,369
www.facebook.com/100105926292075,Mia Manlapaz Bagood,janame.manlapaz,2023-07-11,no,9759,English,no,5,272
www.facebook.com/100105975821891,Food Corn,foodcornbd,2023-06-29,no,74113,Bengali,no,0,0
www.facebook.com/100106038104382,Vishal Saini,vishalsainiradaur,2023-09-09,no,86155,English,no,2,636
www.facebook.com/100106044890216,Distribuidora Talento TW,DistribuidoraTalentoTW,2023-04-22,no,15701,Spanish,no,5,535
www.facebook.com/100106056166086,Danilo Garcia,,2023-04-18,no,14652,Spanish,no,0,0
www.facebook.com/100106062149594,Nadia Evan Vlogs,hridoyevanofficial,2023-08-12,no,13048,Bengali,no,2,747
www.facebook.com/100106126201487,YouR MorsaliN,yourmorsalin,2023-08-28,no,103894,English,no,0,0
www.facebook.com/100106146208832,Kanpon Rueangaram,kanpon.ruangaram.5,2023-04-01,no,593348,Thai,no,0,0
www.facebook.com/100106172931128,Erlyn Lunar,erlyn.lunar,2023-08-28,no,9642,English,no,6,630
www.facebook.com/100106225438143,บอกเล่า ข่าวอากาศ,JidRid,2022-06-16,no,35828,Thai,no,7,38118
www.facebook.com/100106229582435,ตนภูพาน หลังเขา,,2023-06-29,no,5853,Thai,no,0,7
www.facebook.com/100106229591530,هيثم يوسف الدليمي,,2023-08-28,no,7525,Arabic,no,0,0
www.facebook.com/100106256274331,Tina Laceda,tina.laceda.58,2023-09-10,no,7818,English,no,5,308
www.facebook.com/100106265074266,Brene valencia,Brene13,2023-02-19,no,21969,Spanish,no,3,12288
www.facebook.com/100106322938128,Jr Music Films,,2023-07-12,no,18061,,no,2,5023
www.facebook.com/100106332966997,حكايات مع عجايبي وإيناس,,2023-05-13,no,36448,,no,12,12637
www.facebook.com/100106348780962,G news muzaffarpur आसपास,cnewsbandra,2023-05-24,no,6368,Hindi,no,6,2828
www.facebook.com/100106382708398,La Malemosa,,2023-04-22,no,15491,Spanish,no,9,4888
www.facebook.com/100106399591406,Iya Villarino,stitchyyy,2023-06-19,no,8702,English,no,2,1061
www.facebook.com/100106505007364,Tech zone,,2023-05-14,no,7650,Malayalam,no,0,0
www.facebook.com/100106511408031,Simple life and healthy choices,,2023-09-09,no,11751,English,no,10,242
www.facebook.com/1001065136948734,Monica Elyse,monicaelyse86,2021-01-23,yes,70186,English,no,0,1414
www.facebook.com/100106516367757,Juvy Cerna Morales,,2023-08-02,no,7723,English,no,2,1644
www.facebook.com/100106523101515,Teacher Tonia II,,2023-09-10,no,8621,English,no,2,2487
www.facebook.com/100106529540141,Estanislao Valencia,estanislao.valencia,2023-07-24,no,20023,Spanish,no,0,759
www.facebook.com/100106568871173,Farhana Perveen,farhanap4,2022-05-23,no,34549,Bengali,no,1,321
www.facebook.com/100106671461407,SoggyGore-,SoggyGore,2023-04-22,yes,8761,English,no,0,0
www.facebook.com/100106679675122,Viral Drama 6,,2023-08-28,no,11055,English,no,1,3228
www.facebook.com/100106682777021,Santoso,wongnDesoReal,2023-09-13,no,5293,Indonesian,no,0,0
www.facebook.com/100106686310642,SK Dayani,suresh.thakor.90475,2023-04-27,no,7041,English,no,0,0
www.facebook.com/100106699633817,Maricel Bardos,princessheaps,2023-03-05,no,14277,English,no,35,38
www.facebook.com/100106713019926,Rc Ruth Dacanay,ruth.balangue.rcruen015,2023-08-02,no,7673,English,no,0,88
www.facebook.com/100106756178749,FM Comedy,fmcomedyofficial,2023-08-28,no,8819,Bengali,no,0,557
www.facebook.com/100106766231755,Hai Sophal,baegyi.baegyi.946,2023-09-25,no,205265,English,no,0,343
www.facebook.com/100106776082343,Akhi's Life,akhisultanafunny,2023-09-13,no,7500,Bengali,no,7,385
www.facebook.com/100106792761068,Kuldeep Jha,kuldeep.jha.16,2023-04-27,no,6061,English,no,1,30
www.facebook.com/100106816335188,Edy Saputra,Nahev.Autoservices,2023-04-18,no,5589,Indonesian,no,7,114
www.facebook.com/100106844694000,VisamE Gaming,csgoVisam,2023-07-26,no,38881,English,no,0,2699
www.facebook.com/100106852918234,Rossell CG Maglalang,rossellguevarra12,2023-09-08,no,10990,Tagalog,no,18,76
www.facebook.com/100106876288715,Lois Olulu,lois.olulu,2023-09-11,no,21858,English,no,23,36
www.facebook.com/100106892909709,Jessa Reconalla Laganson,jhesa.lagansonalabz,2023-06-19,no,19923,English,no,0,239
www.facebook.com/100106926324816,Mehedi Hasan,mehedi6266,2023-08-16,no,5186,English,no,0,162
www.facebook.com/100106932910822,Marge Drilon Yamson Prado,margedrilonyamsonprado,2023-09-27,no,26582,English,no,7,1486
www.facebook.com/100106936255346,Rilyn Cha,charilyn.deasis.90,2023-06-29,no,12078,English,no,1,72
www.facebook.com/100106956182934,Dance with Zaram,MirrorAfricanandDiaspora,2023-08-16,no,15634,,no,8,296
www.facebook.com/100106959577651,Maythasit Taopakchayanan,maythasit,2023-08-16,no,14811,Thai,no,4,47
www.facebook.com/100107013014448,Bhashi Pandit,bhashi.pandit,2023-03-09,no,6420,English,no,0,0
www.facebook.com/100107032718968,Bhojpuri Hits,TheBhojpuriHits,2023-06-29,yes,160992,Hindi,no,0,592
www.facebook.com/100107052992805,Fany Okthaviatul Laeli,fanny.octhavia.3,2023-04-27,no,100391,Indonesian,no,0,0
www.facebook.com/100107109529683,Julio Cesar,,2023-04-23,no,118320,Portuguese,no,5,0
www.facebook.com/100107142999280,Parbati Rale,rale.rale.10888,2023-04-18,no,9067,English,no,4,289
www.facebook.com/100107189661219,Myka Media Pt,MykaMediaPtbr,2023-07-11,no,101125,Portuguese,no,2,10191
www.facebook.com/100107232886555,Suzzette Rinker,chen.lisondra.9,2023-07-11,no,5382,English,no,0,0
www.facebook.com/100107233012886,Kito Borquez,kito.borquez,2023-04-22,no,4955,Spanish,no,0,0
www.facebook.com/100107242918193,Dina Escaran,Qwerty162010,2023-10-04,no,9637,English,no,0,0
www.facebook.com/100107246253786,Elvis Rock Cabillar,elvisrock17,2023-09-25,no,11832,English,no,0,293
www.facebook.com/100107248341112,Mr Picchi Gaming,MrPicchiGaming,2022-11-07,no,67060,English,no,19,12056
www.facebook.com/100107335381953,裝修新飾界,zhuangxiuxinshijie1,2023-08-28,no,350646,Chinese,no,55,2108
www.facebook.com/100107358205202,Magrão Gamerplay,educarvalho646,2022-11-29,yes,12387,Portuguese,no,3,547
www.facebook.com/100107422916396,Mahesh Prajapati,,2023-09-03,no,6849,English,no,0,485
www.facebook.com/100107438482471,Saregama Gujarati,saregamagujarati2023,2023-07-24,no,143249,Gujarati,no,44,25542
www.facebook.com/100107489812086,John Millionaire,MillionaireHelps,2023-08-12,no,267716,,no,5,724249
www.facebook.com/100107502912469,Md Raihan,mdraihan.vai.73157,2023-08-28,no,10021,English,no,0,0
www.facebook.com/100107515533102,HM JEWEL,,2023-07-11,no,15332,Bengali,no,3,513
www.facebook.com/100107532879235,Corey Brock,AMLO.Corey,2023-10-03,yes,11318,Spanish,no,0,0
www.facebook.com/100107551747435,Mufti Nasiruddin Chandpuri,nasiruddinchandpuri,2023-08-27,no,33288,Bengali,no,5,4853
www.facebook.com/100107571782467,Uptown Ta Vines,UptownTaVines,2023-07-24,no,15384,Tagalog,no,2,2380
www.facebook.com/100107582655542,PRODUCCIONES LA ESTRELLA,,2023-08-16,no,6073,Spanish,no,4,852
www.facebook.com/100107589428505,Uma Logitha தமிழ்,umalogitha,2022-11-26,no,37068,Tamil,no,0,0
www.facebook.com/100107606080470,KiNG Street Food,KiNGStreetFood5,2022-12-05,no,172996,Thai,no,2,1624
www.facebook.com/100107612742081,Keylow,keylowandjenise,2023-06-17,no,156849,English,no,8,23897
www.facebook.com/100107681413517,2itchyfeets,2itchyfeets,2022-09-15,no,10502,English,no,0,0
www.facebook.com/100107722977814,Rose Martin,roseray.martin,2023-08-14,no,34275,English,no,6,404
www.facebook.com/100107802920464,Fres Lee Aila,ailabfreslee,2023-08-16,no,9822,English,no,2,443
www.facebook.com/100107806187006,Traveller Nayan,,2023-05-10,no,61415,Assamese,no,5,73382
www.facebook.com/100107836307104,Azent Vinod,,2023-07-24,no,5601,English,no,0,959
www.facebook.com/100107859573057,Ai Rishta,maaneet.maaneet.5,2023-09-27,no,9870,Indonesian,no,0,0
www.facebook.com/100107872915234,Mik Mik,,2023-04-21,no,63664,English,no,0,0
www.facebook.com/100107929042399,Marivin RTW,,2023-04-27,no,8286,English,no,15,575
www.facebook.com/100107946257740,Ahiran Raja,,2023-07-24,no,27058,English,no,1,509
www.facebook.com/100107946269866,Zakir Khan Mansoori,zakirkhan.mansoori,2023-08-29,no,25250,Hindi,no,2,1427
www.facebook.com/100107969395919,أساس هومز ESAS HOMES,esashomes,2023-04-16,no,369814,Arabic,no,2,8464
www.facebook.com/100107986330720,Auto abdo Agadir,,2023-10-02,no,39029,,no,0,1633
www.facebook.com/100107989645339,Arie Yandha,arie.yandha.1,2023-08-16,no,5785,Indonesian,no,0,0
www.facebook.com/100108001393851,Live With Stu,livearoundtheworldwithstuandco,2021-04-11,yes,43408,English,no,11,244
www.facebook.com/100108089539610,Fakhrul Ashiki,fakhrulashikii,2023-06-29,no,127174,,no,0,1448
www.facebook.com/100108089572802,Arfin Suvo,arfinsuvoofficial,2023-08-28,no,7358,English,no,0,88
www.facebook.com/100108096335750,Malditang Ilongga,ervie.villaruel,2023-08-28,no,9047,English,no,13,144
www.facebook.com/100108102687876,قصتي hkaya,hkayachahrazad,2023-07-31,no,30625,,no,15,3607
www.facebook.com/100108112917402,Rijvana Bano,hajur.khan.3152,2023-08-28,no,59915,English,no,0,1156
www.facebook.com/100108115104194,Stitch and Earn,stitchandearn,2023-02-14,no,60181,Malayalam,no,1,21867
www.facebook.com/100108116268024,Md. Sohag Nojir,,2023-09-22,no,22066,Bengali,no,3,147
www.facebook.com/100108133023550,Judith Sarmiento Sjelvgren,judith.sjelvgren,2023-05-24,no,14849,English,no,0,0
www.facebook.com/100108142992978,Leoprad-soodaa,,2023-10-03,yes,9442,English,no,0,0
www.facebook.com/100108169463824,Belle Cahiyang Sills,belle.sills,2023-08-02,no,12440,English,no,0,319
www.facebook.com/100108169813466,Komal Jain,komaljainsonu,2023-09-17,no,5564,English,no,0,0
www.facebook.com/100108185074899,Siyo Tech and Travel,Siyotechandtravel,2023-03-01,no,15676,Malayalam,no,0,5310
www.facebook.com/100108196071629,Cristian Mendez,cristian.mendez.923171,2023-05-10,no,13162,English,no,0,0
www.facebook.com/100108238458080,JDO BOX Gaming,Jdoboxgaming,2023-10-05,yes,42053,Arabic,no,0,0
www.facebook.com/100108281846908,JUM gaming,Jumgaming.pubg,2023-07-11,no,13341,Bengali,no,2,143
www.facebook.com/100108455131882,Renilda Maria,cantorarenildamaria,2021-03-04,yes,20440,Portuguese,no,0,0
www.facebook.com/100108456477011,Thita Nitthita,nupuy.naja,2023-09-13,no,6186,Thai,no,1,160
www.facebook.com/100108465830156,It's Me-Kiat,genetoktokAklanManila,2023-10-02,no,5191,English,no,11,90
www.facebook.com/100108478356602,Syeda Tahmina kanta,stkanta,2023-06-29,no,25605,English,no,8,1101
www.facebook.com/100108499803633,Lheng Vlog,eboy.marturillas,2023-10-02,no,6649,English,no,7,192
www.facebook.com/100108509643178,L a d i e s  F a s h i o n,,2023-07-10,no,57746,,no,0,811
www.facebook.com/100108516250040,Nasir Mia,NasirMia022,2023-05-10,no,7072,English,no,2,191
www.facebook.com/100108529449341,El nene humor JC,,2023-05-10,no,6344,Spanish,no,3,248
www.facebook.com/1001085439906078,Everest Peak,everestpeaknepal,2022-09-13,no,179059,English,no,0,0
www.facebook.com/100108546347930,Sumon Hossain,,2023-09-01,no,22332,Bengali,no,0,444
www.facebook.com/100108552632868,A R P O N ツ,,2023-06-26,no,6468,Bengali,no,0,166
www.facebook.com/100108566311732,วิชาญ ไพคำนาม,,2023-07-11,no,22432,Thai,no,2,41
www.facebook.com/100108586335312,Las_Chifladas,lasChifladasHumor,2023-07-11,no,7011,,no,0,4020
www.facebook.com/100108642914271,Armando Olivar Granados,ArmandoOlivarGranados,2023-09-12,no,13117,Spanish,no,0,0
www.facebook.com/100108649678779,Ãshîk Ãrmãn Mãlîk,,2023-10-05,no,6253,English,no,0,0
www.facebook.com/100108653015010,Nerissa Olay Bontog,,2023-09-11,no,15521,English,no,12,107
www.facebook.com/100108698322974,Jordan de Huanchaco,jordandehuanchaco,2023-03-12,no,15536,Spanish,no,0,4701
www.facebook.com/100108706385683,MrBhuttani,,2023-07-16,no,5200,English,no,0,32
www.facebook.com/100108718759774,Uragawn,uragawn,2023-05-10,no,23024,Tagalog,no,0,535
www.facebook.com/100108728003474,卡卡小屋,kaka.nvshen,2023-04-22,yes,102496,Chinese,no,4,6394
www.facebook.com/100108749081262,Yummy Emmy,yummyemmy1,2023-01-02,no,94989,English,no,0,0
www.facebook.com/100108759498828,Rinki'S vlog22,Nishacreator1,2023-07-11,no,45154,Bengali,no,4,161
www.facebook.com/100108784757566,My_Magnum_Hurts Gaming,MagnumHurtsGaming,2020-08-03,yes,25852,English,no,0,0
www.facebook.com/100108784855424,Ash Be Gaming,AshBeGaming,2020-09-12,yes,36775,English,no,0,2867
www.facebook.com/100108788586032,Tilak - Bangla,TilakBangla,2022-05-29,no,283390,English,no,0,16039
www.facebook.com/100108926123752,MD Badsha Bahadur,badsha.bahadur.52,2023-08-02,no,6693,English,no,0,384
www.facebook.com/100108926340783,মুকুল বিদ্যুত,,2023-09-09,no,5478,Bengali,no,17,298
www.facebook.com/100108931951261,ABC Kannada Homes,abckannadahomes,2023-02-07,no,84031,Kannada,no,0,0
www.facebook.com/100108946130587,Musician and Blogging,musicianblogging50,2023-08-14,no,36286,Bengali,no,8,59
www.facebook.com/100108956284995,Rolando D Toledo,rolly7878,2023-07-11,no,8151,English,no,5,66
www.facebook.com/100108962905815,Ciera Watkins,ciera.watkins.9,2023-10-01,no,11917,English,no,1,3901
www.facebook.com/1001089913275023,Ovy on the Drums,OvyOnTheDrums,2021-02-07,no,335510,Spanish,yes,0,0
www.facebook.com/100109108127092,Bóng Đá Phủi Miền Tây,bdpmtmediaplus,2023-03-02,yes,40606,Vietnamese,no,24,809
